country_code,service_class,nearest_total_ms,service_total_ms,total_improve_ms,total_improve_pct,nearest_sat_ms,service_sat_ms,sat_improve_pct,nearest_gnd_ms,service_gnd_ms,gnd_improve_pct,n
JP,ecommerce,49.27614294173983,48.952169363744225,0.3239735779956021,0.6574653750368461,26.016001213496804,30.32229764425303,-16.552491658564996,23.26014172824302,18.629871719491195,19.90645655924633,144
JP,financial_services,53.99409747786462,52.49886094174316,1.4952365361214603,2.7692592449284783,26.016001213496804,31.239624082308293,-20.07850025045945,27.978096264367814,21.259236859434864,24.014712586037945,144
JP,gaming,49.27614294173983,48.952169363744225,0.3239735779956021,0.6574653750368461,26.016001213496804,30.32229764425303,-16.552491658564996,23.26014172824302,18.629871719491195,19.90645655924633,144
JP,general_web,59.07940987523737,57.67679523074279,1.4026146444945766,2.3741175605115017,26.016001213496804,30.855823499801055,-18.603252077776684,33.06340866174056,26.82097173094174,18.880197727532792,144
JP,generative_ai,53.99409747786462,52.49886094174316,1.4952365361214603,2.7692592449284783,26.016001213496804,31.239624082308293,-20.07850025045945,27.978096264367814,21.259236859434864,24.014712586037945,144
JP,messaging,44.558188405615034,44.35761849352085,0.2005699120941813,0.4501303111077701,26.016001213496804,27.02888737693629,-3.8933199423207747,18.542187192118227,17.328731116584567,6.544298485183381,144
JP,music_audio,53.99409747786462,52.49886094174316,1.4952365361214603,2.7692592449284783,26.016001213496804,31.239624082308293,-20.07850025045945,27.978096264367814,21.259236859434864,24.014712586037945,144
JP,news,78.68594374223244,74.87405667744851,3.8118870647839316,4.844432033847501,26.016001213496804,33.93430252674608,-30.436273615875116,52.66994252873563,40.93975415070243,22.2711243165558,144
JP,social_media,44.558188405615034,44.35761849352085,0.2005699120941813,0.4501303111077701,26.016001213496804,27.02888737693629,-3.8933199423207747,18.542187192118227,17.328731116584567,6.544298485183381,144
JP,video_streaming,53.99409747786462,52.49886094174316,1.4952365361214603,2.7692592449284783,26.016001213496804,31.239624082308293,-20.07850025045945,27.978096264367814,21.259236859434864,24.014712586037945,144
NG,ecommerce,34.30000932221092,34.30000932221092,0.0,0.0,10.677509322210916,10.677509322210916,0.0,23.622500000000002,23.622500000000002,0.0,96
NG,financial_services,52.11250932221092,52.11250932221092,0.0,0.0,10.677509322210916,10.677509322210916,0.0,41.435,41.435,0.0,96
NG,gaming,34.30000932221092,34.30000932221092,0.0,0.0,10.677509322210916,10.677509322210916,0.0,23.622500000000002,23.622500000000002,0.0,96
NG,general_web,65.96084265554424,65.1112794941166,0.8495631614276391,1.287981061527919,10.677509322210916,15.466279494116597,-44.84913126644879,55.28333333333333,49.644999999999996,10.198974977389211,96
NG,generative_ai,52.11250932221092,52.11250932221092,0.0,0.0,10.677509322210916,10.677509322210916,0.0,41.435,41.435,0.0,96
NG,messaging,16.487509322210915,16.487509322210915,0.0,0.0,10.677509322210916,10.677509322210916,0.0,5.81,5.81,0.0,96
NG,music_audio,52.11250932221092,52.11250932221092,0.0,0.0,10.677509322210916,10.677509322210916,0.0,41.435,41.435,0.0,96
NG,news,129.2825093222109,84.4841421267845,44.798367195426394,34.651529762448675,10.677509322210916,53.28138865456228,-399.00577978169986,118.60499999999999,31.202753472222224,73.69187346889066,96
NG,social_media,16.487509322210915,16.487509322210915,0.0,0.0,10.677509322210916,10.677509322210916,0.0,5.81,5.81,0.0,96
NG,video_streaming,52.11250932221092,52.11250932221092,0.0,0.0,10.677509322210916,10.677509322210916,0.0,41.435,41.435,0.0,96
NZ,ecommerce,62.09749592764336,38.69131543415475,23.406180493488606,37.69263179430251,7.588625776781295,16.864984727794145,-122.24030046909763,54.508870150862066,21.826330706360608,59.95820378233354,144
NZ,financial_services,86.48473708744541,27.88673150023512,58.598005587210295,67.75531447584952,7.588625776781295,21.73329220425811,-186.39298923864257,78.89611131066411,6.1534392959770114,92.20057973231785,144
NZ,gaming,62.09749592764336,38.69131543415475,23.406180493488606,37.69263179430251,7.588625776781295,16.864984727794145,-122.24030046909763,54.508870150862066,21.826330706360608,59.95820378233354,144
NZ,general_web,81.14635647335432,49.98199449699606,31.164361976358258,38.405127883457794,7.588625776781295,16.9185858352555,-122.94663530544383,73.55773069657302,33.06340866174056,55.05107573515593,144
NZ,generative_ai,86.48473708744541,27.88673150023512,58.598005587210295,67.75531447584952,7.588625776781295,21.73329220425811,-186.39298923864257,78.89611131066411,6.1534392959770114,92.20057973231785,144
NZ,messaging,37.71025476784132,34.1461038936855,3.564150874155821,9.451410222757948,7.588625776781295,16.6112002720836,-118.8960262463913,30.121628991060025,17.5349036216019,41.78633689829263,144
NZ,music_audio,86.48473708744541,27.88673150023512,58.598005587210295,67.75531447584952,7.588625776781295,21.73329220425811,-186.39298923864257,78.89611131066411,6.1534392959770114,92.20057973231785,144
NZ,news,119.24407756477619,69.58852836399113,49.65554920078506,41.64194165015113,7.588625776781295,16.9185858352555,-122.94663530544383,111.65545178799489,52.66994252873563,52.82814973625975,144
NZ,social_media,37.71025476784132,34.1461038936855,3.564150874155821,9.451410222757948,7.588625776781295,16.6112002720836,-118.8960262463913,30.121628991060025,17.5349036216019,41.78633689829263,144
NZ,video_streaming,86.48473708744541,27.88673150023512,58.598005587210295,67.75531447584952,7.588625776781295,21.73329220425811,-186.39298923864257,78.89611131066411,6.1534392959770114,92.20057973231785,144
PH,ecommerce,64.32726037049537,64.32625576846677,0.001004602028601198,0.0015617049798408225,41.06711864225235,41.10080301655961,-0.08202273600125384,23.26014172824302,23.225452751907156,0.149134845097459,96
PH,financial_services,69.04521490662016,61.427158459210226,7.618056447409934,11.033431437229844,41.06711864225235,45.329419818764826,-10.378865908861593,27.978096264367814,16.0977386404454,42.46306650625451,96
PH,gaming,64.32726037049537,64.32625576846677,0.001004602028601198,0.0015617049798408225,41.06711864225235,41.10080301655961,-0.08202273600125384,23.26014172824302,23.225452751907156,0.149134845097459,96
PH,general_web,74.1305273039929,73.91254147073673,0.21798583325617926,0.29405676876176473,41.06711864225235,43.3717101001497,-5.611768086223223,33.06340866174056,30.54083137058703,7.629513692798834,96
PH,generative_ai,69.04521490662016,61.427158459210226,7.618056447409934,11.033431437229844,41.06711864225235,45.329419818764826,-10.378865908861593,27.978096264367814,16.0977386404454,42.46306650625451,96
PH,messaging,59.60930583437058,59.60930583437058,0.0,0.0,41.06711864225235,41.06711864225235,0.0,18.542187192118227,18.542187192118227,0.0,96
PH,music_audio,69.04521490662016,61.427158459210226,7.618056447409934,11.033431437229844,41.06711864225235,45.329419818764826,-10.378865908861593,27.978096264367814,16.0977386404454,42.46306650625451,96
PH,news,93.73706117098799,91.48746110021244,2.249600070775543,2.3999046296874984,41.06711864225235,52.608014859790984,-28.10252240502857,52.66994252873563,38.87944624042146,26.18285805189623,96
PH,social_media,59.60930583437058,59.60930583437058,0.0,0.0,41.06711864225235,41.06711864225235,0.0,18.542187192118227,18.542187192118227,0.0,96
PH,video_streaming,69.04521490662016,61.427158459210226,7.618056447409934,11.033431437229844,41.06711864225235,45.329419818764826,-10.378865908861593,27.978096264367814,16.0977386404454,42.46306650625451,96
PL,ecommerce,12.935429850682185,12.935429850682185,0.0,0.0,9.855429850682185,9.855429850682185,0.0,3.08,3.08,0.0,96
PL,financial_services,13.025429850682185,13.025429850682185,0.0,0.0,9.855429850682185,9.855429850682185,0.0,3.17,3.17,0.0,96
PL,gaming,12.935429850682185,12.935429850682185,0.0,0.0,9.855429850682185,9.855429850682185,0.0,3.08,3.08,0.0,96
PL,general_web,18.702096517348853,18.702096517348853,0.0,0.0,9.855429850682185,9.855429850682185,0.0,8.846666666666666,8.846666666666666,0.0,96
PL,generative_ai,13.025429850682185,13.025429850682185,0.0,0.0,9.855429850682185,9.855429850682185,0.0,3.17,3.17,0.0,96
